id,Console,Title,US Sales (millions),YearReleased,Publisher,Genre,Sequel,Re-release,Usedprice,lnUsedPrice,Review Score,RatingE,RatingT,RatingM,MaxPlayers,Online,Licensed,Handheld,Accessory,LtdEdition,Multiplatform,GBA,GCN,NDS,Wii,PS2,PS3,PSP,Xbox,X360,Action,Adventure,Educational,Racing,RPG,Simulation,Sports,Strategy,2K
1358,Nintendo DS,Chicken Hunter,0.02,2008,"MumboJumbo, LLC",Action,0,0,17.95,2.887590115,39,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1359,Nintendo DS,Commando: Steel Disaster,0.02,2008,"XS Games, LLC",Action,0,0,16.95,2.830267834,64,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1360,Nintendo DS,Drone Tactics,0.02,2008,"Atlus U.S.A., Inc.",Strategy,0,0,24.95,3.216873822,74,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1361,Nintendo DS,Eco-Creatures: Save the Forest,0.02,2008,Majesco Entertainment Company,Strategy,0,0,11.95,2.480731278,55,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1362,Nintendo DS,Jake Hunter: Detective Chronicles,0.02,2008,Aksys Games,Adventure,0,0,17.95,2.887590115,47,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1363,Nintendo DS,"Teenage Zombies: ""Invasion of the Alien Brain T...",0.02,2008,Ignition Entertainment Ltd. USA,"Action, Adventure",0,0,9.95,2.297572551,67,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1364,Nintendo DS,Time Hollow,0.02,2008,"Konami Digital Entertainment GmbH, Konami Digital Entertainment, Inc.","Adventure, Simulation",0,0,24.95,3.216873822,64,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1365,Sony PSP,N+,0.02,2008,"Atari Europe S.A.S.U., Atari, Inc.",Action,0,0,14.95,2.7047113,79,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1366,Sony PSP,Warriors Orochi,0.02,2008,KOEI Corporation,"Action, Role-Playing (RPG)",0,0,14.95,2.7047113,62,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1367,PlayStation 3,Rise of the Argonauts,0.02,2008,"Codemasters Software Company Limited, The","Action, Adventure",0,0,19.95,2.993229143,57,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1368,Nintendo Wii,George of the Jungle and the Search for the Secret,0.02,2008,"Crave Entertainment, Inc.",Action,0,0,16.95,2.830267834,35,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1369,Nintendo Wii,Line Rider 2: Unbound,0.02,2008,Genius Products Inc.,"Simulation, Sports",1,0,7.95,2.073171929,62,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1370,Nintendo Wii,PDC World Championship Darts 2008,0.02,2008,Oxygen Interactive Software Ltd.,"Simulation, Sports",1,0,24.95,3.216873822,51,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1371,X360,Rise of the Argonauts,0.02,2008,"Codemasters Software Company Limited, The","Action, Adventure",0,0,47.95,3.870158801,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1372,Sony PSP,Dungeon Explorer: Warriors of Ancient Arts,0.01,2008,"Hudson Entertainment, Inc.","Action, Role-Playing (RPG)",0,0,17.95,2.887590115,56,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1373,X360,Summer Athletics: The Ultimate Challenge,0.01,2008,dtp entertainment AG,Sports,0,0,14.95,2.7047113,48,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1374,Nintendo DS,Away: Shuffle Dungeon,0.01,2008,"AQ Interactive, Inc., Majesco Entertainment Company","Action, Role-Playing (RPG)",0,0,14.95,2.7047113,65,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1375,Sony PSP,PDC World Championship Darts,0.01,2008,Oxygen Interactive Software Ltd.,"Simulation, Sports",0,0,9.95,2.297572551,43,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1376,Nintendo Wii,Rebel Raiders: Operation Nighthawk,0.01,2008,"XS Games, LLC",Action,0,0,24.95,3.216873822,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1377,Nintendo Wii,Wii Sports Resort,13.87,2009,"Nintendo Co., Ltd., Nintendo of America Inc.","Action, Sports",1,0,39.95,3.687628672,80,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1378,Nintendo Wii,New Super Mario Bros. Wii,11.35,2009,"Nintendo Co., Ltd., Nintendo of America Inc.",Action,1,0,39.95,3.687628672,87,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1379,Nintendo Wii,Wii Fit Plus,9.06,2009,"Nintendo of America Inc., Nintendo of Europe GmbH","Educational, Sports",1,0,17.95,2.887590115,80,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1380,X360,Call of Duty: Modern Warfare 2,8.61,2009,"Activision Publishing, Inc., Activision (UK) Limited",Action,1,0,47.95,3.870158801,94,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1381,PlayStation 3,Call of Duty: Modern Warfare 2,4.95,2009,"Activision Publishing, Inc.",Action,1,0,49.95,3.911022505,94,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1382,X360,Halo 3: ODST,4.36,2009,Microsoft Games Studios,"Action, Racing / Driving",1,0,32.95,3.494991261,83,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1383,Nintendo DS,Pok�mon HeartGold,3.72,2009,"Nintendo Co., Ltd., Nintendo of America Inc.",Role-Playing (RPG),1,1,32.95,3.494991261,87,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1384,Nintendo DS,Pok�mon SoulSilver,3.72,2009,"Nintendo Co., Ltd., Nintendo of America Inc.",Role-Playing (RPG),1,1,34.95,3.553918469,87,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1385,X360,Assassin's Creed II,2.81,2009,"Ubisoft Entertainment SA, Ubisoft, Inc.",Action,1,0,29.95,3.399529325,90,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1386,X360,Forza Motorsport 3,2.79,2009,Microsoft Games Studios,"Racing / Driving, Simulation",1,0,39.95,3.687628672,92,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1387,PlayStation 3,Uncharted 2: Among Thieves,2.47,2009,"Sony Computer Entertainment America, Inc., SCEE","Action, Adventure",1,0,44.95,3.805550761,96,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1388,X360,Left 4 Dead 2,2.41,2009,Valve Corporation,Action,1,0,27.95,3.3304172,89,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1389,PlayStation 3,Assassin's Creed II,2.18,2009,Ubisoft Entertainment SA,Action,1,0,29.95,3.399529325,91,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1390,Nintendo Wii,EA SPORTS Active,2.16,2009,"Electronic Arts, Inc.","Educational, Sports",0,0,39.95,3.687628672,81,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1391,Nintendo DS,Mario & Luigi: Bowser's Inside Story,2.03,2009,"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH","Action, Role-Playing (RPG)",1,0,29.95,3.399529325,90,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1392,X360,Resident Evil 5,1.89,2009,"Capcom Co., Ltd., Capcom Entertainment, Inc., CE Europe Ltd.",Action,1,0,22.95,3.133317937,85,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1393,PlayStation 3,God of War Collection,1.86,2009,"Sony Computer Entertainment America, Inc.","Action, Adventure",0,1,27.95,3.3304172,91,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1394,X360,Borderlands,1.82,2009,2K Games,"Action, Role-Playing (RPG)",0,0,34.95,3.553918469,84,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1395,PlayStation 3,Resident Evil 5,1.62,2009,"Capcom Co., Ltd.",Action,1,0,24.95,3.216873822,86,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1396,X360,Dragon Age: Origins,1.58,2009,"Electronic Arts, Inc.",Role-Playing (RPG),0,0,37.95,3.636269504,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1397,X360,UFC 2009 Undisputed,1.5,2009,THQ Inc.,Sports,1,0,19.95,2.993229143,83,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1398,PlayStation 3,Batman: Arkham Asylum,1.46,2009,"Eidos, Inc., Eidos Interactive Ltd.",Action,0,0,32.95,3.494991261,91,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1399,PlayStation 3,Final Fantasy XIII,1.44,2009,"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",Role-Playing (RPG),1,0,44.95,3.805550761,83,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1400,Nintendo DS,Scribblenauts,1.38,2009,Warner Bros. Interactive Entertainment Inc.,"Action, Strategy",0,0,24.95,3.216873822,79,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1401,PlayStation 3,Killzone 2,1.38,2009,"Sony Computer Entertainment America, Inc., Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment Incorporated",Action,1,0,22.95,3.133317937,91,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1402,Nintendo DS,The Legend of Zelda: Spirit Tracks,1.29,2009,"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",Action,1,0,24.95,3.216873822,87,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1403,X360,Batman: Arkham Asylum,1.26,2009,"Eidos, Inc., Warner Bros. Interactive Entertainment Inc.",Action,0,0,29.95,3.399529325,92,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1404,PlayStation 3,inFAMOUS,1.24,2009,"Sony Computer Entertainment America, Inc., SCEE",Action,0,0,24.95,3.216873822,85,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1405,X360,Halo Wars,1.24,2009,Microsoft Games Studios,Strategy,1,0,17.95,2.887590115,82,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1406,PlayStation 3,Street Fighter IV,1.09,2009,"Capcom Entertainment, Inc.",Action,1,0,22.95,3.133317937,94,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1407,X360,Street Fighter IV,1.07,2009,"Capcom Entertainment, Inc.",Action,1,0,24.95,3.216873822,93,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1408,PlayStation 3,UFC 2009 Undisputed,1.06,2009,THQ Inc.,Sports,1,0,22.95,3.133317937,85,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1409,X360,The Beatles: Rock Band,0.95,2009,MTV Games,"Action, Simulation",1,0,24.95,3.216873822,89,0,1,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1410,PlayStation 3,Sonic's Ultimate Genesis Collection,0.95,2009,"SEGA of America, Inc.","Action, Adventure, Role-Playing (RPG)",0,1,17.95,2.887590115,80,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1411,X360,Fight Night Round 4,0.94,2009,"Electronic Arts, Inc.",Sports,1,0,19.95,2.993229143,87,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1412,Nintendo Wii,Punch-Out!!,0.93,2009,"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",Sports,1,0,39.95,3.687628672,86,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1413,Nintendo Wii,Guitar Hero 5,0.91,2009,"Activision Publishing, Inc., RedOctane, Inc.","Action, Simulation",1,0,24.95,3.216873822,89,0,1,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1414,PlayStation 3,Fight Night Round 4,0.91,2009,"Electronic Arts, Inc.",Sports,1,0,24.95,3.216873822,88,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1415,PlayStation 3,Tekken 6,0.91,2009,Namco Bandai Games Europe SAS,Action,1,0,32.95,3.494991261,79,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1416,PlayStation 3,Ratchet & Clank: A Crack in Time (Collector's E...,0.87,2009,Sony Computer Entertainment Europe Ltd.,"Action, Adventure",1,0,32.95,3.494991261,87,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1417,X360,NBA 2K10,0.86,2009,2K Sports,"Simulation, Sports",1,0,29.95,3.399529325,82,1,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1418,PlayStation 3,Dragon Age: Origins,0.85,2009,"Electronic Arts, Inc.",Role-Playing (RPG),0,0,37.95,3.636269504,87,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1419,X360,skate 2,0.84,2009,"Electronic Arts, Inc.",Sports,1,0,17.95,2.887590115,84,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1420,PlayStation 3,Borderlands,0.83,2009,2K Games,"Action, Role-Playing (RPG)",0,0,34.95,3.553918469,83,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1421,X360,Prototype,0.82,2009,"Activision Publishing, Inc.",Action,0,0,24.95,3.216873822,78,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1422,Nintendo Wii,Toy Story Mania!,0.78,2009,Disney Interactive Studios,Action,0,0,29.95,3.399529325,49,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1423,PlayStation 3,NBA 2K10,0.77,2009,2K Sports,"Simulation, Sports",1,0,32.95,3.494991261,83,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
1424,PlayStation 3,Demon's Souls,0.72,2009,"Atlus U.S.A., Inc.","Action, Role-Playing (RPG)",0,0,32.95,3.494991261,90,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1425,Nintendo DS,Professor Layton and the Diabolical Box,0.7,2009,"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH","Adventure, Educational, Strategy",1,0,17.95,2.887590115,84,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1426,Nintendo Wii,LEGO Indiana Jones 2: The Adventure Continues ,0.69,2009,"LucasArts, TT Games Publishing Ltd","Action, Adventure",1,0,17.95,2.887590115,72,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1427,PlayStation 3,Need for Speed: SHIFT,0.68,2009,"Electronic Arts, Inc.","Racing / Driving, Simulation",1,0,29.95,3.399529325,84,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1428,PlayStation 3,MLB 09: The Show,0.66,2009,SCEA,Sports,1,0,19.95,2.993229143,90,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1429,X360,Marvel Ultimate Alliance 2,0.65,2009,"Activision Publishing, Inc.","Action, Role-Playing (RPG)",1,0,24.95,3.216873822,73,0,1,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1430,PlayStation 3,Prototype,0.65,2009,"Activision Publishing, Inc.",Action,0,0,24.95,3.216873822,79,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1431,X360,Need for Speed: SHIFT,0.64,2009,"Electronic Arts, Inc.","Racing / Driving, Simulation",1,0,29.95,3.399529325,83,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1432,Nintendo Wii,Scooby-Doo! First Frights,0.61,2009,Warner Bros. Interactive Entertainment Inc.,Action,0,0,17.95,2.887590115,56,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1433,X360,FIFA Soccer 10,0.6,2009,"Electronic Arts, Inc.",Sports,1,0,44.95,3.805550761,90,1,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1434,PlayStation 3,FIFA Soccer 10,0.59,2009,"Electronic Arts, Inc.",Sports,1,0,49.95,3.911022505,91,1,0,0,7,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1435,Nintendo DS,Grand Theft Auto: Chinatown Wars ,0.58,2009,"CyberFront Corporation, Rockstar Games, Inc.","Action, Racing / Driving",1,0,17.95,2.887590115,93,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1436,X360,Guitar Hero 5,0.57,2009,"Activision Publishing, Inc., RedOctane, Inc.","Action, Simulation",1,0,22.95,3.133317937,85,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1437,X360,Br�tal Legend,0.57,2009,"Electronic Arts, Inc.","Action, Strategy",0,0,17.95,2.887590115,82,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1438,X360,WWE SmackDown vs. Raw 2010,0.56,2009,THQ Inc.,Sports,1,0,29.95,3.399529325,80,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1439,Nintendo DS,Pok�mon Mystery Dungeon: Explorers of Sky,0.56,2009,"Nintendo of America Inc., Pok�mon Company, The",Role-Playing (RPG),1,0,24.95,3.216873822,52,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1440,X360,Tekken 6,0.55,2009,Namco Bandai Games Europe SAS,Action,1,0,29.95,3.399529325,80,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1441,Nintendo Wii,Disney/Pixar Cars: Race-O-Rama,0.54,2009,THQ Inc.,Racing / Driving,1,0,26.95,3.293983297,58,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1442,X360,Sonic's Ultimate Genesis Collection,0.53,2009,"SEGA of America, Inc.","Action, Adventure, Role-Playing (RPG)",0,1,17.95,2.887590115,79,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
1443,Nintendo Wii,Band Hero,0.53,2009,"Activision Publishing, Inc.","Action, Simulation",1,0,29.95,3.399529325,79,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1444,Nintendo Wii,Ghostbusters: The Video Game,0.52,2009,"Atari, Inc.",Action,0,0,17.95,2.887590115,76,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1445,X360,NHL 10 ,0.52,2009,"Electronic Arts, Inc.",Sports,1,0,44.95,3.805550761,88,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1446,X360,Guitar Hero: Metallica,0.5,2009,"Activision Blizzard Deutschland GmbH, Activision Publishing, Inc.","Action, Simulation",1,0,29.95,3.399529325,84,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1447,PlayStation 3,Marvel Ultimate Alliance 2,0.49,2009,"Activision Publishing, Inc.","Action, Role-Playing (RPG)",1,0,24.95,3.216873822,74,0,1,0,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1448,Sony PSP,LittleBigPlanet,0.49,2009,SCEE,Action,1,0,32.95,3.494991261,87,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1449,PlayStation 3,WWE SmackDown vs. Raw 2010,0.48,2009,THQ Inc.,Sports,1,0,32.95,3.494991261,81,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1450,Nintendo Wii,Monster Hunter Tri,0.48,2009,"Capcom Co., Ltd.","Action, Role-Playing (RPG)",1,0,34.95,3.553918469,84,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1451,X360,DJ Hero,0.47,2009,"Activision Publishing, Inc.",Simulation,0,0,39.95,3.687628672,84,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1452,PlayStation 3,skate 2,0.46,2009,"Electronic Arts, Inc.",Sports,1,0,17.95,2.887590115,84,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1453,PlayStation 3,Br�tal Legend,0.46,2009,"Electronic Arts, Inc.","Action, Strategy",0,0,17.95,2.887590115,83,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1454,X360,Bayonetta,0.46,2009,"SEGA Corporation, SEGA Europe Ltd., SEGA of America, Inc.",Action,0,0,39.95,3.687628672,90,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1455,X360,The Godfather II,0.46,2009,"Electronic Arts, Inc.","Action, Strategy",1,0,16.95,2.830267834,65,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1456,PlayStation 3,Guitar Hero 5,0.45,2009,"Activision Publishing, Inc., RedOctane, Inc.","Action, Simulation",1,0,29.95,3.399529325,86,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1457,Sony PSP,Monster Hunter Freedom Unite,0.45,2009,CE Europe Ltd.,"Action, Role-Playing (RPG)",1,0,24.95,3.216873822,81,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1458,Nintendo Wii,WWE SmackDown vs. Raw 2010,0.45,2009,THQ Inc.,Sports,1,0,24.95,3.216873822,78,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1459,X360,Red Faction: Guerrilla,0.45,2009,THQ Inc.,"Action, Racing / Driving",1,0,16.95,2.830267834,85,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1460,Nintendo Wii,The House of the Dead: Overkill,0.44,2009,SEGA Europe Ltd.,Action,1,0,17.95,2.887590115,78,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1461,X360,MX vs ATV Reflex,0.44,2009,THQ Inc.,Racing / Driving,1,0,27.95,3.3304172,75,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1462,Nintendo Wii,Metroid Prime Trilogy,0.43,2009,"Nintendo of America Inc., Nintendo of Europe GmbH",Action,0,1,39.95,3.687628672,91,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1463,X360,Ghostbusters: The Video Game,0.43,2009,"Atari, Inc.",Action,0,0,17.95,2.887590115,79,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1464,X360,LEGO Indiana Jones 2: The Adventure Continues ,0.42,2009,"LucasArts, TT Games Publishing Ltd","Action, Adventure",1,0,17.95,2.887590115,71,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1465,Nintendo DS,Drawn to Life: The Next Chapter,0.42,2009,THQ Inc.,Action,1,0,17.95,2.887590115,72,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1466,PlayStation 3,The Godfather II,0.42,2009,"Electronic Arts, Inc.","Action, Strategy",1,0,17.95,2.887590115,67,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1467,PlayStation 3,MX vs ATV Reflex,0.42,2009,THQ Inc.,Racing / Driving,1,0,32.95,3.494991261,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
